2025-04-03 22:22:52,383 - ERROR - Traceback (most recent call last):
2025-04-03 22:22:52,384 - ERROR -   File "C:\Users\austi\PycharmProjects\YummyTD\main.py", line 131, in <module>
2025-04-03 22:22:52,384 - ERROR - game_tools.update_stats(screen, game_tools.user_health, game_tools.money, round_number, clock)
2025-04-03 22:22:52,384 - ERROR -   File "C:\Users\austi\PycharmProjects\YummyTD\game_tools.py", line 1222, in update_stats
2025-04-03 22:22:52,384 - ERROR - text1 = health_font.render(f"{int(health)}", True, (255, 255, 255))
2025-04-03 22:22:52,384 - ERROR - pygame
2025-04-03 22:22:52,384 - ERROR - .
2025-04-03 22:22:52,384 - ERROR - error
2025-04-03 22:22:52,384 - ERROR - :
2025-04-03 22:22:52,384 - ERROR - Library not initialized
2025-04-03 22:29:11,232 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,249 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,266 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,284 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,302 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,319 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,338 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,355 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,372 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,389 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,407 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,424 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,442 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,458 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,476 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,492 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,508 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,526 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,545 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,560 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,577 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,594 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,612 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,631 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,648 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,665 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,681 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,698 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,716 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,734 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,751 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,769 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,786 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,804 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,821 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,838 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,857 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,874 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,892 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,909 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,927 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,945 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:11,963 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:29:12,084 - ERROR - Traceback (most recent call last):
2025-04-03 22:29:12,085 - ERROR -   File "C:\Users\austi\PycharmProjects\YummyTD\main.py", line 130, in <module>
2025-04-03 22:29:12,085 - ERROR - game_tools.update_towers(screen)
2025-04-03 22:29:12,085 - ERROR -   File "C:\Users\austi\PycharmProjects\YummyTD\game_tools.py", line 1205, in update_towers
2025-04-03 22:29:12,085 - ERROR - tower.render(scrn)
2025-04-03 22:29:12,085 - ERROR -   File "C:\Users\austi\PycharmProjects\YummyTD\game_tools.py", line 2789, in render
2025-04-03 22:29:12,086 - ERROR - screen.blit(self.image, self.rect.topleft)
2025-04-03 22:29:12,086 - ERROR - pygame
2025-04-03 22:29:12,086 - ERROR - .
2025-04-03 22:29:12,086 - ERROR - error
2025-04-03 22:29:12,086 - ERROR - :
2025-04-03 22:29:12,086 - ERROR - display Surface quit
2025-04-03 22:31:06,142 - INFO - spawning projectile (spool level: 2.4, mag size: 100)
2025-04-03 22:31:06,261 - INFO - spawning projectile (spool level: 10.7, mag size: 100)
2025-04-03 22:31:06,328 - INFO - spawning projectile (spool level: 15.3, mag size: 100)
2025-04-03 22:31:06,395 - INFO - spawning projectile (spool level: 20.1, mag size: 100)
2025-04-03 22:31:06,447 - INFO - spawning projectile (spool level: 23.7, mag size: 100)
2025-04-03 22:31:06,495 - INFO - spawning projectile (spool level: 27.1, mag size: 100)
2025-04-03 22:31:06,530 - INFO - spawning projectile (spool level: 29.5, mag size: 100)
2025-04-03 22:31:06,566 - INFO - spawning projectile (spool level: 32.1, mag size: 100)
2025-04-03 22:31:06,599 - INFO - spawning projectile (spool level: 34.4, mag size: 100)
2025-04-03 22:31:06,634 - INFO - spawning projectile (spool level: 36.8, mag size: 100)
2025-04-03 22:31:06,667 - INFO - spawning projectile (spool level: 39.1, mag size: 100)
2025-04-03 22:31:06,694 - INFO - spawning projectile (spool level: 41.0, mag size: 100)
2025-04-03 22:31:06,720 - INFO - spawning projectile (spool level: 42.8, mag size: 100)
2025-04-03 22:31:06,745 - INFO - spawning projectile (spool level: 44.6, mag size: 100)
2025-04-03 22:31:06,771 - INFO - spawning projectile (spool level: 46.4, mag size: 100)
2025-04-03 22:31:06,797 - INFO - spawning projectile (spool level: 48.2, mag size: 100)
2025-04-03 22:31:06,823 - INFO - spawning projectile (spool level: 50.1, mag size: 100)
2025-04-03 22:31:06,847 - INFO - spawning projectile (spool level: 51.7, mag size: 100)
2025-04-03 22:31:06,866 - INFO - spawning projectile (spool level: 53.1, mag size: 100)
2025-04-03 22:31:06,890 - INFO - spawning projectile (spool level: 54.7, mag size: 100)
2025-04-03 22:31:06,915 - INFO - spawning projectile (spool level: 56.5, mag size: 100)
2025-04-03 22:31:06,940 - INFO - spawning projectile (spool level: 58.2, mag size: 100)
2025-04-03 22:31:06,957 - INFO - spawning projectile (spool level: 59.4, mag size: 100)
2025-04-03 22:31:06,975 - INFO - spawning projectile (spool level: 60.7, mag size: 100)
2025-04-03 22:31:06,993 - INFO - spawning projectile (spool level: 62.0, mag size: 100)
2025-04-03 22:31:07,011 - INFO - spawning projectile (spool level: 63.2, mag size: 100)
2025-04-03 22:31:07,029 - INFO - spawning projectile (spool level: 64.5, mag size: 100)
2025-04-03 22:31:07,046 - INFO - spawning projectile (spool level: 65.7, mag size: 100)
2025-04-03 22:31:07,063 - INFO - spawning projectile (spool level: 66.9, mag size: 100)
2025-04-03 22:31:07,081 - INFO - spawning projectile (spool level: 68.1, mag size: 100)
2025-04-03 22:31:07,099 - INFO - spawning projectile (spool level: 69.4, mag size: 100)
2025-04-03 22:31:07,116 - INFO - spawning projectile (spool level: 70.6, mag size: 100)
2025-04-03 22:31:07,133 - INFO - spawning projectile (spool level: 71.7, mag size: 100)
2025-04-03 22:31:07,150 - INFO - spawning projectile (spool level: 72.9, mag size: 100)
2025-04-03 22:31:07,166 - INFO - spawning projectile (spool level: 74.1, mag size: 100)
2025-04-03 22:31:07,184 - INFO - spawning projectile (spool level: 75.3, mag size: 100)
2025-04-03 22:31:07,200 - INFO - spawning projectile (spool level: 76.4, mag size: 100)
2025-04-03 22:31:07,217 - INFO - spawning projectile (spool level: 77.6, mag size: 100)
2025-04-03 22:31:07,234 - INFO - spawning projectile (spool level: 78.8, mag size: 100)
2025-04-03 22:31:07,253 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,271 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,288 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,346 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,364 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,380 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,398 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,415 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,432 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,450 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,468 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,486 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,502 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,518 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,535 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,554 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,571 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,589 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,607 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,625 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,749 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,766 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,784 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,801 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,817 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,835 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,852 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,868 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,885 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,903 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,920 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,938 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,955 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,973 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:07,989 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,008 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,154 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,171 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,189 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,206 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,224 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,241 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,260 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,278 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,295 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,313 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,330 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,348 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,366 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,384 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,401 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,417 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,558 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,576 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,592 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,609 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,627 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,645 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,662 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,678 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,696 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,712 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,729 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,746 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,764 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,780 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,796 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,814 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,958 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,977 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:08,995 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,010 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,028 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,045 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,062 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,080 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,098 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,116 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,135 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,154 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,170 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,188 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,206 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,360 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,378 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,397 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,414 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,432 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,450 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,469 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,485 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,501 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,518 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,536 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,554 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,573 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,590 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,608 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,764 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,780 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,798 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,816 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,834 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,851 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,869 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,886 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,904 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,922 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,939 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,957 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:31:09,974 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
